review_id,user_id,business_id,stars,useful,funny,cool,text,date,long_review_word_count,long_review_char_count,repetition_score
ETM8UqIyWS3BEYeU-Vch8g,NXnWmsyvBx8hjmCTFROt2Q,UUiSxOrZEMVklICnNevWgA,3,8,1,0,"I can't say that I would use them again, but I did get my job completed. 

I had a water pipe start leaking at my home. The pipe was right outside and I was able to dig it up and find the bad elbow that was leaking. However, the pipe was copper so that's when I hit a wall. I started calling around for quotes and estimates on what it would cost to fix. 

When I called Nathan's, a scheduler answered and I explained my problem to her. She gave me an idea of what two hours of work would cost and we both thought it shouldn't take any longer than two hours. Now -- when she went to find me a day to come out she said she wanted to make sure she sent ""the plumbing guy"" with the most experience. This was *important* to me because I was under the impression I'd be getting someone well versed in piping. So, I agreed to wait several days and went with Nathan's thinking I'd be getting ""the guy"" for pipe issues and that we were looking at around two hours of work. 

On my scheduled day, James arrived. James is amazing, very friendly, allowed me to ask questions, etc. -- James is absolutely great. However, he can't be ""the guy"" because before we started he had to call someone else to ask some questions about how to tackle the job. I'm *fine* with this because I want it done right. But at that point I realize they didn't send me a plumbing expert, they were just busy and it was going to be a few days wait (just tell people that! I'd be less upset if you'd have just said that and not said you were sending ""the guy""). 

James worked on the pipe for about an hour. We turn it on and we've cut the main pipe wrong -- this is *my* fault because I got bad info from the homeowner about which pipe went where. So we're an hour in and James has to go back to the store for new items to fix the new issue that has arisen.

At this point, I'm still fine. This was my fault. So James comes back and now we enter a ""troubleshooting"" phase where James is trying to figure out the best way to attach a pipe to another pipe. I'm thinking this should take an hour and we'll still be at two hours. That hour passes and I say ok, three hours. Three hours tops.  This ends up taking several more trips to the store, several taking things on/off, and ends up taking four more hours. So the two hour job takes five hours. I'm not upset that it took longer because in the end, the pipe is fixed and hopefully I never have to see it again. I'm happy with what James did and that he stayed and fixed it. 

Here is where I get upset: 
Had the company not alluded they were sending me an expert plumbing/pipe guy, I would have not been upset that this took five hours (most of which were troubleshooting and having to go back to the store). But since they said this was going to be ""the guy"" I expected a $200-250 bill. Instead, I got a great guy who did fix the issue but the time it took cost me a great deal more money ($466) because of all the troubleshooting that went on. Had the company not said they'd be sending me an expert in this area, then I may have even went with a different company. 

The job James did is great. It works now. What I take issue with is the scheduling person saying they were sending an expert for a two hour job, then getting something different that took 5 hours and maybe more troubleshooting than an expert would have needed. 

I'm glad the pipe is taken care of. But based on this very costly experience--and feeling like they duped me a little by saying if I could wait they had an expert in the field--I don't think I'd use them again. I now am wary to trust their word over the phone (not James, James I trust! He's awesome). So... I don't know if I'd recommend them or use them again... But hopefully my case is a one-off issue.",2021-01-22 16:33:41,856,3753,
W9JYomjzSBVN0wVS3GtRYg,5lsBWWVMGKVpKceYBu_l9A,HJqZ_Cp2_-EPC5_IHqbxpg,5,1,1,1,"I had a very interesting experience recently. I was stranded in a hospital while my wife was in labor and we decided to order out. After the delivery of our baby boy, we decided to treat ourselves and get some friend sea food. We ended up using door dash and getting Don's Seafood. She ordered the 1/2 catfish and 1/2 shrimp party tray for $75.00. It was pricey but the price was worth it. The amount of food they included in this order was insane. We ended up having left overs for days. 

The food was received about 1 hour after order. It was still hot and nice and crisp. It came in some easy containers that could have been easily recycled. 

The taste of the food was good and it had plenty of favor. I am not a massive fan of fried food but this was a restaurant worth looking into. It has a very ""New Orleans"" type of flavor. The catfish was delicious. The shrimp was crispy but had the tails on them. The french bread was not very crunchy and felt just right. The hush puppies are always my favorite but I have always been a glutton for them. 

Now, I was unable to experience the restaurant experience but based on the quality of the food and the great cooking, it might surely be worth looking into the location itself. It is off of Veteran's Memorial Blvd., so it is not far from most locations in Metairie. The food was worth the experience, so the restaurant must be as well!

Food- A
Location- N/A
Convenience - B
Romantic / theme setting - N/A",2021-01-04 22:29:12,307,1459,
GDjGZwFS7NotRxloCBBymg,FqXmGi5lqS-nX7y-Zw-gxw,6Ngr2OBI6SIA3_AYxx_lZA,5,4,0,1,"I got to fly as a Christmas gift from a friend. Since it's covid time, an appointment was necessary. A simple call fixed that. It's easiest and less crowded to go mid week, so I booked on a Monday. On the phone, they did explain that it would take a little over an hour for instruction and 2 minute flying time as well as a high flight. You must arrive 15 minutes before your allotted time. When I entered, they checked my temp and had me sign a waiver. I did get offered a deal for an extra 2 minutes for $24 that included free videos too, once I checked in. I decided not to get it at check in but then changed my mind. Changing my mind later increased the $24 to $30. 
I waited for about 5-10 minutes watching others fly, which was cool. There were 4 other people there besides me. Brad was my instructor and the video explaining everything was short and simple. Brad explained how it all works and the hand signals. To fly, you need closed shoes, which I did not have but was given with disposable socks. I got a helmet and goggles as well as a jump suit. They cleaned helmets and goggles after each use. The socks go to the garbage. After suiting up, in we go. It was just me with the instructor. Woot! Flying was truly easy and fun, if you listen carefully to the instructor, you can fly unassisted most of the time. I did so well that Brad showed me how to do up down and 360 turns. 4 minutes of pure fun and adrenaline rush! The higher flight was amazing too! Brad just held on to me and we went high up in the tube. It's pretty cool. All in all I really enjoyed it and would recommend it. It's not cheap but if you're already there, add the 2 extra minutes for a total of 4.",2021-01-31 18:49:03,380,1683,
pgoY7wKWxkfY1ZBrWx04OA,6jjHo9Lilv3kTy87pm2ycw,k7ESc-3Odp6t9-V17YDipA,5,51,18,57,"This tavern is 7,500 square feet of excellence w/ regard to culinary creations, service, & aestetics! Only the second Chuck Lager America's Tavern in the U.S., due to Covid & Covid restrictions this dream became a 1.5 year expedition. 

Once the Wiregrass Mall space was renovated, the workings of the restaurant took shape under managers Tim & Sergio (the latter a former self-trained chef), both sent from Philadelphia to get Chuck Lager on its feet & soaring. Chef Cynthia, hailing from New Jersey, joined the team. 

The menu is the brainchild of Fabio Viviani, who created the original menu for the Delaware location. (Viviani competed on ""Top Chef,"" a culinary competition that began in 2006 on the Bravo network.) The menu consists of comfort foods from many genres-- fish, chicken, steak, tacos, nachos, veggies, fries, pastas, burgers, salads, flatbreads, 4 desserts, etc. There is something for every hungry member of the dining party, including beers, wines, & cocktails! And, BOY, IS THE FOOD GOOD! 

We ordered two appetizers, a handheld, a burger, a pasta entree, & a side-- just wanted to really sample what we had heard so much about! Everything was DELICIOUS. Unlike traditional American dishes, each recipe is tweaked to capitalize on freshness, flavors, & textures. It's those unique added touches that titillate the palate & the olfactory senses-- making for a VERY happy dining experience. The recommended Sweet Thai Chili House Smoked Wings ($12) were perfectly seasoned & cooked to just the right amount of crispness-- EXCELLENT! The pork belly-topped Deviled Eggs ($10) that both managers recommended were DIVINE. The Chicken Parmesean over noodles ($19) was a large serving & the best my companion had ever eaten; & the Smoked Brisket Grilled Cheese @ $12 (To Go) was LOVED by its recipient. My Aztec Burger w/ guacamole & bacon ($16) was recommended by superior server Karri; it was VERY GOOD, as were the Sweet Potato Fries for an upcharge of $1. Even the Cesar side salad ($7) was an original-- the sundried tomatoes made it a standout in color & taste-- see pic. Foods we didn't try, but that were highly recommended by management, were the Tuna Poke Nachos, the Steak Fritas, the Italian Steak, Chuck's Citrus Salmon, & probably a few others I've sadly forgotten. But we shall not fret for we SHALL return to try them all! YES, THAT'S HOW GOOD THE FOOD WAS! I'm already salivating for the Ahi nachos! Lol. (Returned two nights later. Unfortunately not a big fan of the Grouper Tacos @ $14. Not much grouper & not much flavor pizazz-- rather uneventful, unfortunately.)

10 cocktails; 10 bottles/cans; 7 wines (red/white); 7 House Barrell wines; 16 craft beers; 4 domestic beers; 4 imported beers; 6 Flights; & 24 Bourbons & Whiskeys (2 oz pour) round out the alcoholic beverage offerings. 

The restaurant appears to be divided into two main dining sections w/ a central bar area. There are also 10-12 wall TVs for your sporting entertainment. There's a second bar behind glass that leads to the larger covered patio on the Eastside. And there's an additional covered patio on the Southside where you'll find the main entrance. Both are complete w/ stylish bronze metal tables & chairs-- see pic.

Everyone we encountered here today was very friendly, & they appeared genuine. Our server was very personable, professional, attentive, & knowledgeable of the menu. The kitchen staff moved quickly. This establishment is very busy later in the evenings, w/ reservations for Friday & Saturday evenings strongly recommended. (Go online to reserve your nightly table from 6 PM until close; no reservations are taken prior to 6 PM.) 

WELCOME, Chuck Lager, to one of the fastest growing towns in Florida! What a PHENOMENAL culinary addition you & your staff are to the area! Well-deserved KUDOS to all!",2021-01-13 04:52:40,786,3825,
naz8IwXpMIxB2Bq_p-kn4w,SFQSk0nFCZr71TnM3uuV_A,HeUS0X72RccElOPKaZmnSA,1,3,0,0,"This review has been years in the making. I've been a patient at HUP & Penn Medicine since the 80's. Over that time I've witnessed and been a victim of sharp decline in staff workers' performance & level of competence as well as civility. Last year I started a 'comparison' experiment between Penn Medicine and Lankenau/Main Line Health. I called to schedule an appointment either for a physician I've seen previously or as a new patient.  

In each instance, upon calling Penn Medicine (800 number), I was transferred to someone whose attitude was clear: disinterested in helping, listening or communicating. It was abundantly clear that my call was burdensome, something to be ended as quickly as possible with the least amount of effort.  The front line workers at Penn Medicine are, unfortunately, the same. Numerous mistakes were made time and time again. From scheduling to being escorted to the doctors office, these workers exhibit boredom for the most part, and when I asked questions, they were barely acknowledged let alone answered. 

When calling Lankenau/Main Line Health, I was quickly connected to the actual physician's office and my request for information or an appointment was met with (for the most part) friendly and helpful people. 

Example: I called PM to get an appointment for something requiring immediate attention. After sitting on hold on the 800 number, then sitting on hold for the actual doctors office, I was made to recite a tedious list of information to prove that I was, indeed, myself. Then I'm interrogated about my insurance. Finally we get to the business at hand. I'm put on a long hold only to be told that the ""first available appointment is 2 months away.

Then I called Lankenau. I spoke to the woman in the doctors office, who was friendly, interested in helping, and could ""move things around"" in order to get me in within two business days. 

I understand we're in the middle of a pandemic. I get it. But that doesn't give these poor excuse for health care employees license to behave so very badly. And it's not just once or twice (everyone has a bad day now & then). It's been consistent over years. 

Penn Medicine, is anyone even interested in making this better? My complaints have gone ignored and unanswered. You need to take a hard look at the way your employees are dragging down your business and your reputation. I moved my doctors over to Lankenau and am no longer stressed out trying to do a simple thing like make an appointment.",2021-01-08 15:03:14,496,2494,
qfAN-Y_VN4qOFem_tg71yQ,ernLw9Zmi4f_vewWMD34GQ,Ff7CVmNORVLNsV3L-lrkvw,5,9,0,3,"I was reading the latest Eater Nashville article and was SO pumped when I saw Osh on the list. I immediately texted my friends to plan a date to try out the first and only Uzbek restaurant in Nashville. We were welcomed when we walked in and offered to sit wherever we'd like. 

They were following all COVID-19 protocols and 1/2 of the tables and booths were blocked off. 

My friends and I love to order various dishes and share. They brought out some warm pita for us with a cream cheese/sour cream like white dip sprinkled with paprika. Then we got to ordering. We started with the Chuchvara which is a fried meat dumpling with onion and spices served with a salsa like sauce that had a kick which I love. My friend who doesn't really do spicy still enjoyed it. It was perfectly fried and not greasy. I wish I was eating some while writing this. One order comes with four and let's just say we were all being polite about eating the last one. ;) 

Then we ordered the Pelmeni soup. It's made with homemade meat dumplings in clear broth served with homemade yogurt. With the cold weather, this was absolutely perfect. I could have eaten this all by myself. The dish is really shallow so a little harder to share with the broth but the dumplings were soft, chewy, and tasty. 

Our main was Osh which is the most traditional Uzbek dish of rice pilaf with braised lamb, carrots and spices. They served it with homemade yogurt and Achichuk salad which is sliced tomatoes and onions seasoned with spices and basil. The rice pilaf was a little greasy for me and the lamb wasn't as flavorful as I was hoping but the dish was still good. The star was the Achichuk salad side. It's the perfect compliment to the rice pilaf with it's bright flavor.

For dessert, we had kunefe which is thin layers of rolled pastry, shredded & baked with cheese topped with crushed pistachios. We loved this dessert because it wasn't too sweet, crunchy, and flaky. 

The chef came out to see how we had enjoyed our meal and our waitress was attentive and so nice! 

We were shocked that we had the entire restaurant to ourselves and hoping that it's because they are new and people don't know about them yet. Please go and support them! The food was unique and delicious. I can't wait to go back and try several other items on the menu that I've never had before like Uzbek bread and Norin.",2021-01-17 16:55:24,483,2366,
lu35ias2_vLdqLvP4Y3MLA,AJFB4TXW44yVz1BwjO3qqA,8kh6Z3c8UHQKmsy0_TbOnA,5,3,1,2,"We went here when we were visiting new orleans for a quick weekend getaway and as you can tell from all of the other reviews - it was amazing.  First of all, the vibe of the place was very chill, almost a little bit Jamaican with some of the artifacts that they had on the wall.  I would say its more casual and not really a fancy place - but still funky and cool.  As far as cleanliness, when we came in they sat us in a table far away from others which was nice.  I dont know if they are monitoring their capacity, but it did seem like the other tables with guests were spaced apart.  

Anyways, the best part of this place was the food - and also the drinks!  We ordered the Kottu Roti and the Rico.  They both were good BUT if you are trying to decide between the two - go for the Kottu Roti if you like spicy indian flavors!   What I liked most about the Kottu Roti was that it is a unique meal that you will not find anywhere else.  You can get a burger anywhere but you cannot find this dish unless you are at Carmo.   

Both the dishes that we got were vegan.  They have a ton of vegan and vegetarian options here!  Its a great place to take a group of people because they have both non-veg and veg.  

Another favorite from here were the drinks.  I liked their drinks because they used fresh fruit in mine.  I got the La Paloma which had fresh grapefruit in it! I would recommend this place to a friend AND I would go here again if I came back to NOLA!",2021-01-11 21:47:30,312,1461,
gQdLdTvAjbn_QQw9Ot9viQ,TDQuFUn2r9_AWnzTj-Mh8Q,9JrZDH4Mq0BXQ2GYIJmo-g,4,2,0,2,"Solid 4 stars. Service was good. Food delicious.  Ambience chic and modern. Definitely  a great girls night , date night, bday dinner  restaurant. My  favorite dish of the night was the warm goat cheese. Right amount of acid and saltiness from the olives soo good. I shared this dish with my friend I came with  and actually considered ordering  a 2nd, that's how good it was. We asked for extra bread so we could sop up every ounce. Brussels I'd give 3.5/5. Could have been pretty good   but a lot of the brussels  weren't charred.  It doesn't matter how much cheese and bacon a Brussels dish has,  the number one downfall of any brussel sprout dish is  having uncharred and not crispy brussels. I was kinda disappointed because my friend hates Brussels  sprouts as most people do until you have a charred crispy brusssel (I.e myself) . I tried  to to convince her to give brussel sprouts another shot in her adult live  and to  not fear brussels like the ones in her childhood that were probably boiled or steamed and tasteless . I steered her right though  and picked out only the most charred ones for her and didn't eat the rest that were mostly green/ white, which left her convinced to try more crispy Brussels at other restaurants! I feel like I would order this again because come on... parmesan and crispy prosciutto ! I would specify I like it when the Brussels are  charred and crispy. 

Ordered the calamari and it was kinda meh and bland. Like the batter needed some seasoning or even just  salt maybe. Wouldn't order it here again. We both agreed there wasn't much flavor or any kinda taste.  We shared the gnudi pasta, which is like gnocchi like soft dumplings. We both loved that. Felt that it was  not dense  and  so light, smooth and pillowy . The cream based sauce with pistachio oil was great pairing too. For dessert  we took  the server recommendation to get the caramel  apple crisp. Taste  reminded me of a  firmer bread pudding. It was delicious. Also had an espresso martini which was well made. We both got white and red Italian wines but don't recall which ones. I just remember the red was our favorite, not too dry yet not sweet and would definitely get again. Since I recently only just  started  liking red wines,  usually would  only order whites, I was especially  impressed with the taste. Darn! wish I had write  the name down down or could recall because I definitely want to go back to try more on the menu",2021-01-14 21:56:07,486,2445,
MK3pES_0UATD8WaqViMLIg,y0lNtxuRxBymzn1ZkERIFA,p7dXsOE8BX9lBcDiA3N-ng,1,2,0,1,"Do not use this company
do not use any company that will not give you an invoice showing the parts and labor cost's.
our heater stopped working so i called All hours air and they sent out a Tech the next day, he checked the unit out for about 20 min. and said it needed a new Draft inducer blower and he could order it and have it the next day
i said go ahead knowing it should be about 3 or 4 hundred dollars, "" i had done some HVAC work when i was younger"" he came back the next day,
replaced it in 30 min. came back and said it would be almost $1,500
i was shocked i knew the blower was no more than 2 or 3 hundred so i asked how much there labor rate was, he said they don't have one they just charge
a flat rate. i told him i'm not paying over $1,100 for 30 min. worth of work and to take it back out, he said he had to call his boss and went out to his truck 
when he came back in about 10 min. he said he would take it out but would not put the old one back in, i said fine.
he removed it and left, after that i started to wonder if there really was anything wrong with the blower so i reinstalled it, ""took about 10 min.""
and the heater fired right up and has been working fine for over 2 weeks now.   i have attached a pic. of a new blower i found online for $207 with free shipping. there crooks",2021-01-29 03:07:56,304,1305,
kZc2cXsS6DIg5JJrghP0ww,fOlya64BlnYPMuzKqJIJ7g,1UHIvB6uisSkKcXatUft1w,3,5,0,1,"Coyne's

On 12/4/20, I and MW visited Coyne's in Eagle. We were meeting for a late lunch/early dinner but decided to order off the Happy Hour menu, which has some of their most popular dishes. We also shared a dessert.

Chicken Gumbo - Peanut butter roux, Cajun chicken with andouille sausage, okra and jasmine rice ($3). This was our favorite appetizer. It had a good flavor and generous chunks of chicken. I would order it again.

Flautas Poblano- Rotisserie chicken, Oaxaca cheese, fried flour tortillas, roasted chili cream, scallions and cilantro ($6). I expected this to be my favorite appetizer but it was my second favorite. I don't know that I would order it again though. The presentation is lovely but I've never had a poblano dish that had so little flavor. This would be a great dish for your friend who thinks they like Mexican food but afraid of anything that has the barest hint of spice or heat. 

Brisket Tacos - Four smoked brisket street tacos with guacamole, lettuce, pico de gallo and cojita ($6). We ordered this dish so we could try the brisket and the guacamole. We weren't impressed with either.

Curry Lettuce Wraps - Butter lettuce, rotisserie chicken, curry dressing, green apple and chow mein noodles ($5). This was MW's second favorite appetizer. I think the flavor combo is interesting but it would be better if it didn't have the splash of Sriracha on top. A little bit of Sriracha goes a long way and quickly overpowers the dish. I suggest you remove most of it. This issue could be remedied by the cook mixing Sriracha with sour cream and drizzling a Sriracha Crema on top.

Brown Butter Pound Cake - Bourbon salted caramel, candied bacon ($10). This is the restaurant signature dessert. Caramel is not my personal favorite but if you want a dessert that packs an explosion of flavor, this is it. We both enjoyed this unique dessert.

I would be willing to go back and give Coyne's another try, this time ordering something off of the regular lunch or dinner menu, but there are a lot of other new restaurants that I am eager to check out first, as well as restaurants I have already visited that I would prioritize over revisiting Coyne's.",2021-01-29 03:16:17,449,2175,
8PXfq4mweg8yIwrBK_5Nmw,8hNvoMoXkeIhEBr7AaAY1g,WdGDHENEKgw5j9jtfopF9w,2,2,0,0,"Pizza - Football pizza, fairly tight consistency, not greasy, average pie. 6.9/10

The rumors are true, they do up charge for credit cards. Read about it before hand, went into the store and didn't see any signs indicating a credit card fee. Wasn't offered a receipt (probably because they know people would be upset about the different charge to their credit card). Not terribly upset about it because I figured that was the case based on the reviews and while some places do charge a credit card fee, they generally disclose the charge... since you know.... it's 2020 and credit cards are common. The up charge was 8.75% which is egregious, guess it offsets their 10% slice app discount but again I figured something like this was the case. (See Bella, technically, 6% of that up charge was to pay sales tax which isn't charged when given the original price at the register, if I didn't mention this, people may think you up charge 8.75% on top of the sales tax... you see how a lack of disclosure could be deceptive???) Disclose your credit card charges of 2.75% to your local patrons and everyone would probably feel more fairly treated.

Cheesesteak - (Beef) - Bland and bread was nothing special. Fried onions were cooked well. 6.3/10.

Support local , try the place out for yourself, lady at the counter was very nice and friendly. Food wasn't terrible but when a customer feels deceived, it's hard to go back. 

Hopefully they will learn to support their locals by being more upfront about the credit card fees.",2021-01-25 18:16:04,315,1519,
4qBSRbgyuaaJ_cFxkIatvA,cwQiXamgkGI8sZgujjAjtg,TVPp4fASyHCrbBCz2emdWA,1,2,0,0,"First and foremost, let me take an opportunity to praise Jose Herrada. He was a delightful, professional, and prompt in the matters that were within his realm of control. If the transaction would have ended there this review would have been 5 stars and 2 thumbs up, however it didn't. Earlier this month, I went in to purchase a vehicle for my business, had a guarantor, proof of income, active on sunbiz etc. Filled out the paperwork on terms that I felt was fair. Took a picture with the bow on the vehicle, took delivery of the vehicle and was on my way. After a week or so I get a quite alarming message from Waseam Khalif a financing manager. Stating I need to come in. As with business and personal affairs I truly believe my time is valuable. No need to sugarcoat and no need to waste daylight. The message that was sent was eerily vague. He stated there was an ""issue with the paperwork"". Fast forward with my work day I get another message from Waseam that states  ""I was just informed by my boss for you to just bring us the car back today!"" I politely asked for a copy of the paperwork to be sent to the email that was on file so my lawyer and I can take a look at it. This gives me an opportunity to review the paperwork at a convenient time and not under pressure of the financing department and car salesman. Waseam then proceeds to tell me ""there isn't anything to send you"". At this point in time red flags are going off I mean after all why would I be coming back if I was not going to sign additional paperwork? To add insult to injury the next day I get a message informing me that if ""I do not stop by today or tomorrow we will have to report the vehicle stolen."" As a fairly knowledgeable individual Im aware that consumers have rights just as dealers do. If you are unaware of your rights I implore you to take a look at them so you can ensure you're being treated fairly. This is a textbook definition of ""spot delivery"" or also know as ""yo-yo"" financing. Spot delivery is Anticipatory Theft. Furthermore it violates the Truth in Lending Act. What dealerships will not openly disclose with you is that dealerships are the first creditors and the ""banks"" are third parties. So the expression ""the bank deal fell through"" or whatever erroneous jargon is utilized is not necessarily true. It simply means the third party banks did not want to take on the conditions of loan that were explicitly expressed In your purchase agreement. The dealership(creditor) can and has or else they wouldn't be contracting it out to a third party. When you understand that car dealerships are in the business of selling cars and not necessarily financing a lot of the tactics utilized make perfectly good sense. Lastly,please ensure you do your research. Know your rights as a consumer, and if you are being treated unfairly due to the unscrupulous and greedy financing managers know that you can fill out a report on the Federal Trade Commission. Hope this helps save someone time, and heartache in the second largest investment most individuals make. If there was an ""issue with the paperwork"" where I as a consumer made a mistake would there be any leniency?  The answer to that is absolutely not, with that being said when people reveal their true colors believe them the first time. Thanks for coming to my TedTalk and Thanks Wesley Chapel Toyota!",2021-01-31 02:40:02,681,3356,
DXSCbi1CzMj7JBZWEMjDdg,gQSMov4ZEXnlyWHNhGi3bA,53hsulwEGTYJHJzwSC1JDw,1,2,3,1,"Dennis Automotive
2220 Airline Drive, Kenner, LA 70062
Clark W. Dennis

I have repair insurance on my 2010 Ford pickup. It came with the purchase. 
The truck leaked power steering fluid during a recent trip, and after calling around to the area repair centers who are listed as accepting this insurance, I took it to Dennis Automotive on Airline Drive in Kenner. They told me there would be a 2-day wait for the diagnostic and then the repair. 
I left the truck parked in a slot off the street at the front of their building and went into the office with the insurance paperwork. Two days later, I returned to the facility to inquire - seeing the truck still parked exactly where I left it, I had my doubts. I was right; they reported that nothing had been done as yet. 2 days later, same thing. And 2 days later, same thing. No, not a phone call - an office visits each time. I never heard from Dennis Automotive unless I visited their offices.
At every conversation, on the phone or in person, Clark Dennis kept pointing out how very busy they were with their CarMax service agreement and had no time to work on my vehicle. All said without any apology nor acknowledgement of their delays
After a full 7 days of nothing being done, I drove my rental to their garage, and met with Mr. Dennis, the owner, Mark, the manager, all 4 mechanics who were in the office, plus the clerk, and no one reported any work being done. They could not even find their own paperwork on my truck until the lady who did the office administration said, ""It's on the bottom of the pile."" (Literally!) I knew then exactly how important my vehicle was to them.
So, Dennis, confirming that no work had been done, gave me the truck key himself, and I drove home. On arrival at home, Dennis was on the phone to me demanding that I return - I replied no. He then said, ""We have money in your truck."" I replied with another simple, ""No"". He responded in a threatening manner,  ""Oh, so you are going to be a tough guy huh?"" (Yes this 75+ year old 5'9"" 175 lb. guy is going to be a ""tough guy""!) I hung up.
Later that day, after they were closed, I returned to pick up my rental car, which had now cost me $500! And to my amazement, 2 tires had been deflated. The rental had been disabled! What a classy bunch! 
They kept my truck for 7 days, and never diagnosed the problem.  I visited their office 3 times to try to encourage a diagnosis - the diagnosis required by the insurance! It was never provided. No one knew that work had been done on my truck. I did not steal the key - they gave it to me. And then Dennis treated me  like it was my doing - my fault - that he did not know that they had indeed worked on the truck - that's 6 people plus the clerk, and no one had any idea, until after I had left. And then they vandalized my rental. 
Stay away!",2021-01-05 20:20:41,633,2825,
s0QzOHTkghMEXTaGWs72zA,bUMUgfY7ArmUa7ZtNA4DhQ,g2zwbLIqxtN9nGGuL43trg,1,1,1,0,"Well I'm let down for how much money this pizza was. $26 for the Henrietta, there was maybe a leaf of basil on the whole thing. And it's just way overpriced. I was told it was supposed to be the best in philly after moving from New York and having worked in two pizza places myself that were very good. If you're going to change this much for a pie you better put some ingredients on it like the photos. I know it's COVID but we're supposed to pay a premium and get ripped off? Not happy this, you get one more chance to prove me wrong, or take care of this issue. Let's just say I'd be talking to a manager and expect a new pie or to not be paying for this if I were sitting down. Pizza brain I want to believe in you but I'm not going to throw my money away. If you want a good example of how to run a pizza joint look at Robertas in New York. They're better all around as a business and I went there weekly at a minimum because I was never let down. And tbh the pizza was a little smaller, but every bite was perfect, I just got a half cheese pizza for $26, I mean $30 after I tipped. Sad when you want to Venice and tip before you look at what you got... please contact me if you want to make this right and show that you run a good business. At least, as a business owner myself that's what I would do.",2021-01-17 02:31:55,304,1307,
ZpVw8xvpqYQGbBfWnDOK_Q,AlaSvDNvqRlXU0GvSHjPIQ,EurtMI6FITq7KHmmO94pnA,4,2,0,0,"Ever since moving to Florida, I haven't been able to find a good Chinese food place and in general have been disappointed by a lot of places I have ordered from. One night, after putting off getting Chinese food for months, I finally gave in and ordered from Chef Li's through UberEats. Reasonably priced and arrived still hot, I was pleasantly surprised with what I got. I ordered the medium spice (recommended on UberEats) Orange Chicken combo with white rice (pictured) and two egg rolls (not pictured). The egg rolls were everything I needed and are always a make or break factor for me, i don't know that I would have changed anything about them. Solid, classic, and decently sized for the price. The medium spice level on the orange chicken equates to not being spicy at all, but not sweet. I have a good spice tolerance, but didn't pick anything up at all. I expect that the spiciest level may actually have a kick, but the flavor was nice and not overly sweet. Upon reheating on my stove, the chicken was saucy enough to reheat really well for great leftovers! My biggest complaints fell into two different areas: The pieces of chicken were HUGE. This made it hard to cut through and eat since it is generally a crunchier shell on orange chicken, when reheating I had to cut each piece into about 4 pieces to make them closer to bite size. The other major complaint falls with communication from the businesses. They added charges without communicating why they were raising my price so I wasn't super stoked there. Overall, I'd probably see myself eating here in the future but will most likely poke around Tampa Bay to see if I can find anything better.",2021-01-19 18:32:11,337,1663,
nDv-pIPBAR_q3sI05PpIfQ,IjhWchrM_48VZv2SsQg1Rw,Ra9zH1CBYtAC6vMfKYsHew,2,9,0,1,"I've been meaning to try this place for a while now, and unfortunately, I wasn't impressed. 

The gulf shrimp tacos were the best item we ordered. The taste of these tacos were phenomenal!  Perfectly cooked and flavorful, with such juicy, jumbo shrimp too.  The corn tortillas we tried were fantastic!  However, they were regular sized (about the size of your hand), and not enormous as I might have expected for a $6 taco.  It's pricey for a taco.

The fresh catch burrito was also yum!  The size of the burrito was decent, but I was disappointed in the amount of fish it contained.  For $16 burrito, I didn't think they needed to skimp on the fish  :( 

Sadly, the crawfish quesadilla was mediocre. There seemed to be no seasoning on the crawfish.  It was almost like plainly sautéed crawfish and cheese stuck between tortillas. The refried beans were flavorless too, like it had come from a can. The Mexican rice was awesome in taste, but the portion was so small. Rice is such a cheap ingredient, I can't believe the tiny scoop that came with my quesadillas.  For $17, this was absolutely not worth it.

The worst part was that they charge an 18% ""packaging fee"" to pick up your order to-go. I think that's ridiculously high considering I'm driving to pick it up myself, and the food was not packaged especially beautifully or anything.

If you can't tell from the rest of my review, I think the prices were too high for the amount of food served, and the ""packaging fee"" just to pick up your order is ludicrous. This was too over-priced for a casual Mexican restaurant. For $60 worth of Mexican food between two people, I would expect to be really full with possibly some leftovers. My boyfriend and I were dissatisfied. I won't be recommending this place.",2021-01-22 01:56:48,372,1761,
TVPip7oF1DY_YaIq58NRwQ,d6zIVWiJyPB6PZuAxVexwg,KJibkIOx_vZxq1ZHhtLTCg,5,3,1,3,"Very few people know this, but I am a big fan of breakfast food. 

Not only that, but I am also from New Jersey, also known as the Diner Capital of the World. 

As a consequence, I like to think that I am a pseudo expert on diners, having grown up near several of them. 

And I am here to tell you that KG's is quite possibly, the best diner in Tucson! 

I also must confess that while I had heard of this place for the past few years, I never had the chance to go, since I lived on the other side of town, and did not think it was worth the half hour drive. 

Thankfully, fortune smiled upon me one morning, as I found myself in the area with a friend, and had the opportunity to try it for the first time. 

The menu is very basic, but if you want proof of its greatness, I would try the pancakes and french toast, both of which were creamy, and cooked perfectly. In addition to that, they make the bacon nice and crisp, with just a hint of char, just the way I like it. 

Customer service is great, plus they do offer takeout. 

The only drawback to this place surprisingly, are their cakes and pies, which boggled my mind. The first time I came here, we ordered a slice peach pie and a coconut cream pie, both of which tasted like they were a few days old. 

However, upon my second visit a week later, I ordered the same two pies, and found them very good, which tells me that maybe the batch from the previous week was just bad. 

Nevertheless, I highly recommend this place at any rate.",2021-01-29 23:44:37,334,1493,
